millis,lat,lon,sat,alt,data,hora,altp,p,ax,ay,az,gx,gy,gz,pqd
286324,-22.590943,-42.764530,12,11.10,2025/6/2,13:34:51,0.30,1026.53,-8.26,2.52,1.83,-0.37,-0.02,0.47,0
286564,-22.590943,-42.764530,12,11.10,2025/6/2,13:34:51,0.17,1026.55,-7.76,3.66,3.09,-0.60,-0.05,0.63,0
286799,-22.590943,-42.764530,12,11.10,2025/6/2,13:34:51,0.29,1026.54,-7.30,3.66,3.00,-0.11,0.03,0.19,0
287035,-22.590943,-42.764529,12,11.20,2025/6/2,13:34:52,0.46,1026.52,-6.77,5.66,3.63,0.25,0.05,0.46,0
287276,-22.590943,-42.764529,12,11.20,2025/6/2,13:34:52,0.41,1026.52,-7.97,4.21,3.25,0.21,0.16,0.07,0
287515,-22.590943,-42.764529,12,11.20,2025/6/2,13:34:52,0.33,1026.53,-6.03,8.05,3.05,-0.22,0.06,-0.24,0
287760,-22.590943,-42.764529,12,11.20,2025/6/2,13:34:52,0.42,1026.52,-7.61,1.53,3.73,0.31,1.21,-1.53,0
288106,-22.590943,-42.764528,12,11.20,2025/6/2,13:34:53,0.28,1026.54,-9.10,0.73,-1.09,0.77,-0.30,-0.17,0
288344,-22.590943,-42.764528,12,11.20,2025/6/2,13:34:53,0.41,1026.52,-8.92,-1.31,-0.57,0.39,-0.23,-0.80,0
288582,-22.590943,-42.764528,12,11.20,2025/6/2,13:34:53,0.21,1026.55,-9.67,-1.81,-0.91,0.60,0.49,-0.22,0
288817,-22.590943,-42.764528,12,11.20,2025/6/2,13:34:53,0.12,1026.56,-8.93,-3.00,-1.51,0.17,0.25,0.03,0
289054,-22.590943,-42.764528,12,10.90,2025/6/2,13:34:54,0.42,1026.52,-8.44,-0.94,-2.03,0.13,0.33,-0.05,0
289299,-22.590943,-42.764528,12,10.90,2025/6/2,13:34:54,0.41,1026.52,-9.34,-2.48,-2.72,0.47,0.27,-0.09,0
289540,-22.590943,-42.764528,12,10.90,2025/6/2,13:34:54,0.43,1026.52,-8.32,-2.02,-1.92,0.45,-0.88,0.01,0
289783,-22.590943,-42.764528,12,10.90,2025/6/2,13:34:54,0.36,1026.53,-9.50,-2.52,-0.77,-0.13,-0.28,-0.34,0
290030,-22.590943,-42.764529,12,10.90,2025/6/2,13:34:55,0.36,1026.53,-8.51,-3.11,-0.10,-0.19,-0.15,-0.20,0
290285,-22.590943,-42.764529,12,10.90,2025/6/2,13:34:55,0.25,1026.54,-8.54,-4.47,1.73,0.51,-0.20,0.10,0
290536,-22.590943,-42.764529,12,10.90,2025/6/2,13:34:55,0.08,1026.56,-8.58,-3.21,0.83,-0.19,-0.17,-0.29,0
290778,-22.590943,-42.764529,12,10.90,2025/6/2,13:34:55,0.50,1026.51,-8.49,-4.07,1.94,-0.15,0.01,-0.29,0
291027,-22.590943,-42.764529,12,10.90,2025/6/2,13:34:56,0.49,1026.51,-8.21,-4.60,1.64,0.21,0.17,-0.11,0
291283,-22.590943,-42.764529,12,10.90,2025/6/2,13:34:56,0.16,1026.55,-8.11,-4.36,1.31,-0.30,-0.05,-0.14,0
291534,-22.590943,-42.764529,12,10.90,2025/6/2,13:34:56,0.26,1026.54,-8.52,-3.56,1.05,0.10,0.33,0.76,0
291795,-22.590943,-42.764529,12,10.90,2025/6/2,13:34:56,0.30,1026.53,-8.54,-1.03,-0.93,-0.20,0.82,1.68,0
292154,-22.590942,-42.764528,12,11.20,2025/6/2,13:34:57,0.24,1026.54,-8.14,4.47,-2.47,-0.25,0.15,0.62,0
292399,-22.590942,-42.764528,12,11.20,2025/6/2,13:34:57,0.22,1026.55,-7.69,3.83,-2.88,-0.57,0.54,0.22,0
292650,-22.590942,-42.764528,12,11.20,2025/6/2,13:34:57,0.19,1026.55,-7.64,4.65,-3.37,-0.27,-0.73,0.16,0
292896,-22.590942,-42.764527,12,11.20,2025/6/2,13:34:58,0.31,1026.53,-7.67,6.68,0.04,-0.28,0.35,0.47,0
293152,-22.590942,-42.764527,12,11.20,2025/6/2,13:34:58,0.30,1026.54,-6.78,6.63,-2.46,0.32,-1.06,0.57,0
293396,-22.590942,-42.764527,12,11.20,2025/6/2,13:34:58,0.35,1026.53,-6.29,7.72,-3.70,0.65,-0.08,-0.15,0
293647,-22.590942,-42.764527,12,11.20,2025/6/2,13:34:58,0.60,1026.50,-7.40,6.29,-3.06,0.76,-0.38,-0.11,0
293903,-22.590943,-42.764527,12,11.20,2025/6/2,13:34:59,0.55,1026.51,-7.06,6.20,-3.11,0.62,0.03,0.42,0
294156,-22.590943,-42.764527,12,11.70,2025/6/2,13:34:59,0.57,1026.50,-6.55,6.36,-2.92,0.30,-0.41,0.29,0
294415,-22.590943,-42.764527,12,11.70,2025/6/2,13:34:59,0.70,1026.49,-6.13,6.74,-2.94,-0.12,-0.11,0.51,0
294703,-22.590943,-42.764527,12,11.70,2025/6/2,13:34:59,0.79,1026.48,-4.55,8.17,-2.12,-0.11,-0.96,0.09,0
294936,-22.590941,-42.764530,12,11.70,2025/6/2,13:35:0,1.11,1026.44,-4.58,8.12,-1.36,0.03,-1.20,0.15,0
295176,-22.590941,-42.764530,12,12.00,2025/6/2,13:35:0,1.01,1026.45,-5.34,7.96,0.07,0.13,-0.84,0.18,0
295405,-22.590941,-42.764530,12,12.00,2025/6/2,13:35:0,1.20,1026.43,-3.00,8.59,0.84,0.57,-0.27,0.42,0
295642,-22.590941,-42.764530,12,12.00,2025/6/2,13:35:0,1.10,1026.44,-4.39,7.61,0.92,0.04,-0.91,-0.07,0
295880,-22.590941,-42.764534,12,12.00,2025/6/2,13:35:1,1.26,1026.42,-3.68,8.94,1.77,0.02,-0.49,0.48,0
296225,-22.590941,-42.764534,12,12.30,2025/6/2,13:35:1,1.10,1026.44,-1.28,9.24,0.95,-0.21,0.53,-0.04,0
296458,-22.590941,-42.764534,12,12.30,2025/6/2,13:35:1,1.58,1026.38,-1.08,9.15,0.95,0.18,0.39,0.32,0
296689,-22.590941,-42.764534,12,12.30,2025/6/2,13:35:1,1.50,1026.39,-0.75,9.73,0.48,-0.20,-0.17,0.52,0
296924,-22.590942,-42.764535,12,12.30,2025/6/2,13:35:2,1.51,1026.39,0.04,9.35,1.02,0.10,-0.93,0.21,0
297154,-22.590942,-42.764535,12,12.30,2025/6/2,13:35:2,1.73,1026.36,1.75,9.69,-0.73,0.24,0.66,-0.12,0
297384,-22.590942,-42.764535,12,12.30,2025/6/2,13:35:2,1.43,1026.40,0.62,9.76,0.21,0.25,0.52,-0.20,0
297615,-22.590942,-42.764535,12,12.30,2025/6/2,13:35:2,1.50,1026.39,-0.06,8.70,-0.53,-0.08,0.18,0.46,0
297853,-22.590942,-42.764535,12,12.30,2025/6/2,13:35:2,1.91,1026.34,0.48,10.67,0.51,-0.26,-0.04,0.16,0
298092,-22.590943,-42.764536,12,12.30,2025/6/2,13:35:3,2.02,1026.33,1.43,9.17,0.72,0.42,-0.59,-0.38,0
298335,-22.590943,-42.764536,12,12.30,2025/6/2,13:35:3,1.80,1026.35,0.97,8.66,-0.85,-0.12,0.44,-0.21,0
298576,-22.590943,-42.764536,12,12.30,2025/6/2,13:35:3,1.74,1026.36,-0.33,9.16,-1.19,-0.33,-0.27,0.15,0
298820,-22.590943,-42.764536,12,12.30,2025/6/2,13:35:3,1.72,1026.36,0.20,9.59,0.18,-0.03,-0.49,-0.15,0
299060,-22.590943,-42.764537,12,12.30,2025/6/2,13:35:4,1.70,1026.36,0.24,11.65,-0.75,0.27,0.91,0.09,0
299302,-22.590943,-42.764537,12,12.30,2025/6/2,13:35:4,1.66,1026.37,0.55,8.62,0.32,0.13,0.43,0.21,0
299544,-22.590943,-42.764537,12,12.30,2025/6/2,13:35:4,1.50,1026.39,0.34,9.36,-0.15,-0.36,0.05,0.11,0
299789,-22.590943,-42.764537,12,12.30,2025/6/2,13:35:4,1.52,1026.39,0.99,10.00,-0.23,-0.30,0.17,0.13,0
300142,-22.590943,-42.764537,12,12.30,2025/6/2,13:35:5,1.67,1026.37,1.11,8.79,0.66,0.02,-0.17,-0.21,0
300388,-22.590943,-42.764537,12,12.30,2025/6/2,13:35:5,1.66,1026.37,0.94,9.15,-0.71,0.06,-0.32,-0.08,0
300637,-22.590943,-42.764537,12,12.30,2025/6/2,13:35:5,1.82,1026.35,0.36,9.62,0.62,-0.21,-0.15,-0.01,0
300874,-22.590943,-42.764537,12,12.30,2025/6/2,13:35:5,1.83,1026.35,-0.17,8.20,0.70,-0.06,0.03,0.02,0
301116,-22.590943,-42.764538,12,12.30,2025/6/2,13:35:6,1.89,1026.34,0.81,9.56,0.02,0.01,-0.12,0.12,0
301355,-22.590943,-42.764538,12,12.30,2025/6/2,13:35:6,1.86,1026.35,0.61,9.66,0.13,-0.17,0.14,0.06,0
301595,-22.590943,-42.764538,12,12.30,2025/6/2,13:35:6,2.01,1026.33,0.64,9.35,0.61,-0.09,0.39,0.05,0
301835,-22.590943,-42.764538,12,12.30,2025/6/2,13:35:6,1.65,1026.37,1.01,9.39,0.44,-0.04,0.02,-0.04,0
302082,-22.590943,-42.764538,12,12.40,2025/6/2,13:35:7,1.48,1026.39,0.26,9.72,0.42,-0.07,-0.08,0.08,0
302330,-22.590943,-42.764538,12,12.40,2025/6/2,13:35:7,1.42,1026.40,0.67,9.17,0.13,0.09,0.04,0.08,0
302588,-22.590943,-42.764538,12,12.40,2025/6/2,13:35:7,1.60,1026.38,0.35,9.01,-0.01,0.01,-0.04,-0.06,0
302838,-22.590943,-42.764538,12,12.40,2025/6/2,13:35:7,1.49,1026.39,3.45,9.41,1.58,0.02,0.09,-0.01,0
303081,-22.590943,-42.764538,12,12.40,2025/6/2,13:35:8,1.67,1026.37,3.53,11.71,3.56,0.07,0.24,0.01,0
303335,-22.590943,-42.764538,12,12.40,2025/6/2,13:35:8,1.59,1026.38,0.67,9.56,0.18,-0.08,0.09,-0.01,0
303584,-22.590943,-42.764538,12,12.40,2025/6/2,13:35:8,1.57,1026.38,0.49,9.29,-0.05,-0.04,-0.14,0.03,0
303842,-22.590943,-42.764538,12,12.40,2025/6/2,13:35:8,1.59,1026.38,0.19,9.94,0.34,-0.06,0.20,0.07,0
304197,-22.590943,-42.764539,12,12.30,2025/6/2,13:35:9,1.38,1026.40,0.65,9.87,0.04,-0.01,-0.12,0.09,0
304445,-22.590943,-42.764539,12,12.30,2025/6/2,13:35:9,1.39,1026.40,0.32,9.56,-0.31,0.04,0.12,0.06,0
304736,-22.590943,-42.764539,12,12.30,2025/6/2,13:35:9,1.31,1026.41,0.53,9.49,-0.22,0.01,-0.09,0.05,0
304957,-22.590943,-42.764539,12,12.30,2025/6/2,13:35:10,1.51,1026.39,0.46,9.79,-0.47,-0.01,-0.07,0.05,0
305191,-22.590943,-42.764539,12,12.20,2025/6/2,13:35:10,1.57,1026.38,0.53,9.53,-0.46,-0.01,-0.02,-0.01,0
305424,-22.590943,-42.764539,12,12.20,2025/6/2,13:35:10,1.57,1026.38,0.48,9.66,-0.41,-0.02,-0.10,0.03,0
305653,-22.590943,-42.764539,12,12.20,2025/6/2,13:35:10,1.68,1026.37,0.82,9.59,-0.37,0.02,-0.02,0.04,0
305885,-22.590943,-42.764539,12,12.20,2025/6/2,13:35:11,1.47,1026.39,0.51,11.43,-0.81,-0.03,-0.04,0.04,0
306121,-22.590943,-42.764539,12,12.10,2025/6/2,13:35:11,1.49,1026.39,0.53,9.59,-0.42,-0.03,0.00,0.02,0
306357,-22.590943,-42.764539,12,12.10,2025/6/2,13:35:11,1.57,1026.38,0.69,9.64,0.12,-0.01,0.12,0.01,0
306592,-22.590943,-42.764539,12,12.10,2025/6/2,13:35:11,1.53,1026.39,0.44,9.60,-0.44,-0.02,-0.41,0.01,0
306835,-22.590943,-42.764539,12,12.10,2025/6/2,13:35:11,1.31,1026.41,0.87,9.39,-0.43,-0.03,-0.12,0.00,0
307075,-22.590944,-42.764539,12,12.00,2025/6/2,13:35:12,1.57,1026.38,0.35,10.27,-0.17,-0.04,0.11,0.03,0
307317,-22.590944,-42.764539,12,12.00,2025/6/2,13:35:12,1.30,1026.41,0.79,9.22,-0.94,-0.07,0.15,0.04,0
307565,-22.590944,-42.764539,12,12.00,2025/6/2,13:35:12,1.60,1026.38,0.91,9.67,-0.10,-0.01,0.16,0.06,0
307807,-22.590944,-42.764539,12,12.00,2025/6/2,13:35:12,1.54,1026.38,0.71,9.82,-0.48,-0.01,-0.17,-0.01,0
308152,-22.590944,-42.764539,12,11.80,2025/6/2,13:35:13,1.64,1026.37,0.80,9.55,-0.04,-0.00,-0.01,0.03,0
308386,-22.590944,-42.764539,12,11.80,2025/6/2,13:35:13,1.84,1026.35,0.21,10.29,-0.23,-0.03,0.10,0.03,0
308627,-22.590944,-42.764539,12,11.80,2025/6/2,13:35:13,1.64,1026.37,0.84,9.33,-0.86,-0.04,0.05,0.05,0
308869,-22.590944,-42.764539,12,11.80,2025/6/2,13:35:14,1.78,1026.36,1.09,8.99,-0.78,-0.03,0.05,0.04,0
309107,-22.590944,-42.764539,12,11.80,2025/6/2,13:35:14,1.53,1026.39,0.59,9.62,-0.64,-0.02,-0.04,0.03,0
309351,-22.590944,-42.764539,12,11.80,2025/6/2,13:35:14,1.46,1026.39,1.20,9.84,-0.40,-0.02,0.08,0.02,0
309591,-22.590944,-42.764539,12,11.80,2025/6/2,13:35:14,1.36,1026.41,0.59,9.63,-0.11,-0.02,-0.11,0.02,0
309834,-22.590944,-42.764539,12,11.80,2025/6/2,13:35:14,1.74,1026.36,0.82,9.13,-0.47,-0.04,-0.06,0.03,0
310082,-22.590944,-42.764539,11,11.70,2025/6/2,13:35:15,1.31,1026.41,0.68,9.36,-0.07,-0.01,0.00,0.01,0
310333,-22.590944,-42.764539,11,11.70,2025/6/2,13:35:15,1.26,1026.42,0.37,9.53,-0.60,-0.01,0.17,0.04,0
310579,-22.590944,-42.764539,11,11.70,2025/6/2,13:35:15,1.48,1026.39,0.34,9.18,-0.37,-0.04,-0.28,0.03,0
310826,-22.590944,-42.764539,11,11.70,2025/6/2,13:35:15,1.40,1026.40,0.61,9.52,-0.38,-0.01,-0.06,0.02,0
311078,-22.590944,-42.764539,12,11.50,2025/6/2,13:35:16,1.05,1026.44,0.62,9.93,0.23,0.01,0.14,0.04,0
311325,-22.590944,-42.764539,12,11.50,2025/6/2,13:35:16,1.14,1026.43,0.80,9.42,-0.53,-0.05,-0.27,0.02,0
311576,-22.590944,-42.764539,12,11.50,2025/6/2,13:35:16,1.08,1026.44,0.22,9.87,0.06,-0.02,0.02,0.02,0
311821,-22.590944,-42.764539,12,11.50,2025/6/2,13:35:16,1.20,1026.43,-0.04,9.71,-0.15,-0.03,-0.11,-0.01,0
312173,-22.590944,-42.764539,12,11.20,2025/6/2,13:35:17,0.97,1026.45,0.83,9.04,-0.66,0.01,0.29,0.05,0
312416,-22.590944,-42.764539,12,11.20,2025/6/2,13:35:17,1.06,1026.44,0.38,9.02,-0.62,-0.01,0.05,0.04,0
312658,-22.590944,-42.764539,12,11.20,2025/6/2,13:35:17,0.95,1026.46,0.48,9.31,-0.44,0.03,0.18,0.05,0
312898,-22.590943,-42.764539,12,11.20,2025/6/2,13:35:18,0.79,1026.48,0.64,10.08,-0.29,0.00,0.07,0.03,0
313145,-22.590943,-42.764539,12,11.00,2025/6/2,13:35:18,0.55,1026.51,0.50,10.08,-0.67,-0.02,0.13,0.05,0
313395,-22.590943,-42.764539,12,11.00,2025/6/2,13:35:18,0.73,1026.48,0.34,10.01,-0.38,-0.02,0.10,0.04,0
313649,-22.590943,-42.764539,12,11.00,2025/6/2,13:35:18,0.70,1026.49,0.62,9.30,-0.71,-0.02,-0.08,0.02,0
313903,-22.590943,-42.764540,12,11.00,2025/6/2,13:35:19,0.78,1026.48,0.79,9.49,-0.88,-0.01,0.12,0.03,0
314153,-22.590943,-42.764540,12,10.80,2025/6/2,13:35:19,0.71,1026.48,0.83,9.32,-0.53,-0.01,0.00,0.02,0
314441,-22.590943,-42.764540,12,10.80,2025/6/2,13:35:19,0.42,1026.52,0.91,9.77,-0.54,-0.03,-0.22,0.02,0
314675,-22.590943,-42.764540,12,10.80,2025/6/2,13:35:19,0.53,1026.51,0.57,9.60,-0.56,-0.01,-0.12,0.03,0
314910,-22.590943,-42.764540,12,10.80,2025/6/2,13:35:20,0.59,1026.50,0.75,10.20,-0.14,-0.03,-0.03,0.02,0
315149,-22.590943,-42.764540,12,10.60,2025/6/2,13:35:20,0.64,1026.49,0.76,9.45,-0.69,-0.02,0.04,0.03,0
315387,-22.590943,-42.764540,12,10.60,2025/6/2,13:35:20,0.24,1026.54,-0.79,11.54,-1.76,-0.04,-0.15,0.05,0
315631,-22.590943,-42.764540,12,10.60,2025/6/2,13:35:20,0.47,1026.51,0.45,9.50,-0.34,-0.03,-0.02,0.03,0
315867,-22.590943,-42.764540,12,10.60,2025/6/2,13:35:21,0.58,1026.50,0.70,9.60,-0.73,-0.02,-0.13,0.03,0
316214,-22.590943,-42.764540,12,10.50,2025/6/2,13:35:21,0.10,1026.56,0.60,9.62,-0.67,-0.02,0.09,0.04,0
316446,-22.590943,-42.764540,12,10.50,2025/6/2,13:35:21,0.39,1026.52,0.58,9.58,-0.44,-0.02,0.05,0.02,0
316681,-22.590943,-42.764540,12,10.50,2025/6/2,13:35:21,0.43,1026.52,0.71,9.58,-0.56,-0.03,-0.01,0.03,0
316916,-22.590943,-42.764540,12,10.50,2025/6/2,13:35:22,0.37,1026.53,0.68,9.62,-0.62,-0.02,-0.02,0.03,0
317161,-22.590943,-42.764540,12,10.50,2025/6/2,13:35:22,0.32,1026.53,0.67,9.57,-0.51,-0.02,-0.01,0.03,0
317398,-22.590943,-42.764540,12,10.50,2025/6/2,13:35:22,0.61,1026.50,0.62,9.59,-0.55,-0.02,-0.00,0.03,0
317638,-22.590943,-42.764540,12,10.50,2025/6/2,13:35:22,0.37,1026.53,0.63,9.56,-0.52,-0.02,-0.02,0.03,0
317873,-22.590942,-42.764541,12,10.50,2025/6/2,13:35:23,0.41,1026.52,0.66,9.60,-0.57,-0.02,-0.01,0.03,0
318113,-22.590942,-42.764541,12,10.50,2025/6/2,13:35:23,0.40,1026.52,0.61,9.63,-0.57,-0.03,-0.01,0.03,0
318353,-22.590942,-42.764541,12,10.50,2025/6/2,13:35:23,0.42,1026.52,0.58,9.52,-0.62,-0.02,-0.01,0.03,0
318600,-22.590942,-42.764541,12,10.50,2025/6/2,13:35:23,0.46,1026.52,0.62,9.63,-0.61,-0.02,-0.02,0.03,0
318838,-22.590942,-42.764541,12,10.50,2025/6/2,13:35:23,0.36,1026.53,0.58,9.63,-0.45,-0.03,-0.02,0.03,0
319077,-22.590942,-42.764541,12,10.50,2025/6/2,13:35:24,0.35,1026.53,0.62,9.55,-0.61,-0.02,-0.01,0.03,0
319324,-22.590942,-42.764541,12,10.50,2025/6/2,13:35:24,0.30,1026.54,0.66,9.57,-0.72,-0.02,-0.01,0.03,0
319576,-22.590942,-42.764541,12,10.50,2025/6/2,13:35:24,0.12,1026.56,0.63,9.62,-0.68,-0.02,-0.01,0.03,0
319822,-22.590942,-42.764541,12,10.50,2025/6/2,13:35:24,0.24,1026.54,0.66,9.58,-0.53,-0.02,-0.01,0.03,0
320179,-22.590942,-42.764541,12,10.50,2025/6/2,13:35:25,0.17,1026.55,0.63,9.58,-0.51,-0.02,-0.01,0.03,0
320424,-22.590942,-42.764541,12,10.50,2025/6/2,13:35:25,0.04,1026.57,0.63,9.58,-0.54,-0.02,-0.01,0.03,0
320667,-22.590942,-42.764541,12,10.50,2025/6/2,13:35:25,0.03,1026.57,0.64,9.56,-0.62,-0.02,-0.01,0.03,0
320907,-22.590942,-42.764541,12,10.50,2025/6/2,13:35:26,0.46,1026.52,0.64,9.58,-0.58,-0.02,-0.01,0.03,0
321151,-22.590942,-42.764541,11,10.60,2025/6/2,13:35:26,0.26,1026.54,0.62,9.60,-0.57,-0.02,-0.01,0.03,0
321401,-22.590942,-42.764541,11,10.60,2025/6/2,13:35:26,0.40,1026.52,0.63,9.64,-0.47,-0.02,-0.01,0.03,0
321649,-22.590942,-42.764541,11,10.60,2025/6/2,13:35:26,0.21,1026.55,0.63,9.63,-0.65,-0.02,-0.01,0.03,0
321898,-22.590942,-42.764541,11,10.60,2025/6/2,13:35:27,0.36,1026.53,0.59,9.55,-0.58,-0.02,-0.01,0.03,0
322144,-22.590942,-42.764541,11,10.60,2025/6/2,13:35:27,0.36,1026.53,0.64,9.59,-0.61,-0.02,-0.01,0.03,0
322399,-22.590942,-42.764541,11,10.60,2025/6/2,13:35:27,-0.01,1026.57,0.58,9.57,-0.60,-0.02,-0.01,0.03,0
322649,-22.590942,-42.764541,11,10.60,2025/6/2,13:35:27,0.45,1026.52,0.65,9.49,-0.49,-0.02,-0.01,0.03,0
322902,-22.590942,-42.764541,11,10.60,2025/6/2,13:35:28,0.08,1026.56,0.59,9.55,-0.54,-0.02,-0.01,0.03,0
323153,-22.590942,-42.764541,11,10.60,2025/6/2,13:35:28,0.28,1026.54,0.70,9.62,-0.49,-0.02,-0.01,0.03,0
323419,-22.590942,-42.764541,11,10.60,2025/6/2,13:35:28,0.30,1026.53,0.64,9.53,-0.57,-0.02,-0.01,0.03,0
323678,-22.590942,-42.764541,11,10.60,2025/6/2,13:35:28,0.12,1026.56,0.73,9.54,-0.52,-0.02,-0.01,0.03,0
323930,-22.590942,-42.764541,11,10.60,2025/6/2,13:35:29,0.20,1026.55,0.66,9.61,-0.62,-0.02,-0.01,0.03,0
324290,-22.590942,-42.764541,12,10.70,2025/6/2,13:35:29,0.05,1026.57,0.66,9.60,-0.50,-0.02,-0.01,0.03,0
324582,-22.590942,-42.764541,12,10.70,2025/6/2,13:35:29,0.19,1026.55,0.69,9.56,-0.57,-0.02,-0.01,0.03,0
324814,-22.590942,-42.764541,12,10.70,2025/6/2,13:35:29,0.11,1026.56,0.62,9.61,-0.55,-0.02,-0.01,0.03,0
325042,-22.590942,-42.764541,12,10.70,2025/6/2,13:35:30,0.06,1026.56,0.67,9.59,-0.51,-0.02,-0.01,0.03,0
325271,-22.590942,-42.764541,12,10.70,2025/6/2,13:35:30,0.22,1026.55,0.65,9.54,-0.59,-0.02,-0.01,0.03,0
325521,-22.590942,-42.764541,12,10.70,2025/6/2,13:35:30,0.28,1026.54,0.68,9.59,-0.59,-0.02,-0.01,0.03,0
325757,-22.590942,-42.764541,12,10.70,2025/6/2,13:35:30,0.44,1026.52,0.68,9.57,-0.52,-0.02,-0.01,0.03,0
325998,-22.590942,-42.764541,12,10.70,2025/6/2,13:35:31,0.24,1026.54,0.64,9.56,-0.51,-0.02,-0.01,0.03,0
326233,-22.590942,-42.764541,12,10.70,2025/6/2,13:35:31,0.03,1026.57,0.68,9.62,-0.59,-0.02,-0.01,0.03,0
326470,-22.590942,-42.764541,12,10.70,2025/6/2,13:35:31,0.05,1026.57,0.57,9.56,-0.59,-0.02,-0.01,0.03,0
326704,-22.590942,-42.764541,12,10.70,2025/6/2,13:35:31,0.09,1026.56,0.67,9.55,-0.57,-0.02,-0.01,0.03,0
326947,-22.590942,-42.764541,12,10.70,2025/6/2,13:35:32,0.42,1026.52,0.65,9.62,-0.62,-0.02,-0.02,0.03,0
327192,-22.590942,-42.764541,12,10.70,2025/6/2,13:35:32,0.06,1026.56,0.65,9.57,-0.58,-0.02,-0.01,0.03,0
327439,-22.590942,-42.764541,12,10.70,2025/6/2,13:35:32,-0.06,1026.58,0.63,9.58,-0.59,-0.02,-0.01,0.03,0
327685,-22.590942,-42.764541,12,10.70,2025/6/2,13:35:32,0.13,1026.56,0.62,9.61,-0.58,-0.02,-0.01,0.03,0
327929,-22.590942,-42.764541,12,10.70,2025/6/2,13:35:33,0.28,1026.54,0.66,9.59,-0.50,-0.02,-0.01,0.03,0
328281,-22.590942,-42.764541,12,10.80,2025/6/2,13:35:33,0.16,1026.55,0.68,9.56,-0.57,-0.02,-0.01,0.03,0
328515,-22.590942,-42.764541,12,10.80,2025/6/2,13:35:33,0.29,1026.54,0.64,9.57,-0.59,-0.02,-0.01,0.03,0
328750,-22.590942,-42.764541,12,10.80,2025/6/2,13:35:33,0.05,1026.56,0.67,9.53,-0.57,-0.02,-0.01,0.03,0
328990,-22.590942,-42.764541,12,10.80,2025/6/2,13:35:34,0.30,1026.54,0.62,9.55,-0.55,-0.02,-0.01,0.03,0
329229,-22.590942,-42.764541,12,10.80,2025/6/2,13:35:34,0.12,1026.56,0.67,9.60,-0.60,-0.02,-0.01,0.03,0
329471,-22.590942,-42.764541,12,10.80,2025/6/2,13:35:34,0.11,1026.57,0.68,9.60,-0.54,-0.02,-0.01,0.03,0
329715,-22.590942,-42.764541,12,10.80,2025/6/2,13:35:34,0.17,1026.55,0.70,9.60,-0.53,-0.02,-0.01,0.03,0
329959,-22.590942,-42.764541,12,10.80,2025/6/2,13:35:35,0.35,1026.53,0.67,9.55,-0.58,-0.02,-0.01,0.03,0
330204,-22.590942,-42.764541,12,10.90,2025/6/2,13:35:35,0.05,1026.57,0.64,9.56,-0.61,-0.02,-0.01,0.03,0
330453,-22.590942,-42.764541,12,10.90,2025/6/2,13:35:35,0.37,1026.54,0.60,9.61,-0.53,-0.02,-0.01,0.03,0
330705,-22.590942,-42.764541,12,10.90,2025/6/2,13:35:35,0.36,1026.53,0.68,9.56,-0.58,-0.02,-0.01,0.03,0
330948,-22.590941,-42.764541,12,10.90,2025/6/2,13:35:36,0.19,1026.55,0.66,9.62,-0.52,-0.02,-0.01,0.03,0
331198,-22.590941,-42.764541,11,10.90,2025/6/2,13:35:36,0.36,1026.53,0.63,9.56,-0.60,-0.03,-0.01,0.03,0
331447,-22.590941,-42.764541,11,10.90,2025/6/2,13:35:36,0.19,1026.55,0.67,9.58,-0.58,-0.02,-0.01,0.03,0
331707,-22.590941,-42.764541,11,10.90,2025/6/2,13:35:36,0.22,1026.54,0.69,9.62,-0.57,-0.02,-0.01,0.03,0
331965,-22.590941,-42.764541,11,10.90,2025/6/2,13:35:37,0.40,1026.52,0.68,9.54,-0.54,-0.02,-0.01,0.03,0
332328,-22.590941,-42.764541,11,10.90,2025/6/2,13:35:37,0.28,1026.54,0.64,9.59,-0.47,-0.02,-0.01,0.03,0
332573,-22.590941,-42.764541,11,10.90,2025/6/2,13:35:37,0.33,1026.53,0.65,9.56,-0.53,-0.02,-0.01,0.03,0
332820,-22.590941,-42.764541,11,10.90,2025/6/2,13:35:37,0.20,1026.55,0.71,9.61,-0.65,-0.02,-0.02,0.03,0
333064,-22.590941,-42.764541,12,10.90,2025/6/2,13:35:38,0.19,1026.55,0.65,9.52,-0.61,-0.02,-0.01,0.03,0
333317,-22.590941,-42.764541,12,10.90,2025/6/2,13:35:38,0.51,1026.51,0.68,9.59,-0.55,-0.02,-0.01,0.03,0
333573,-22.590941,-42.764541,12,10.90,2025/6/2,13:35:38,0.25,1026.54,0.68,9.57,-0.48,-0.02,-0.01,0.03,0
333825,-22.590941,-42.764541,12,10.90,2025/6/2,13:35:38,0.18,1026.55,0.63,9.56,-0.59,-0.02,-0.01,0.03,0
334079,-22.590941,-42.764541,12,10.90,2025/6/2,13:35:39,0.17,1026.55,0.66,9.52,-0.56,-0.02,-0.01,0.03,0
334369,-22.590941,-42.764541,12,10.90,2025/6/2,13:35:39,0.22,1026.55,0.63,9.55,-0.51,-0.02,-0.01,0.03,0
334610,-22.590941,-42.764541,12,10.90,2025/6/2,13:35:39,0.41,1026.52,0.62,9.62,-0.58,-0.02,-0.01,0.03,0
334842,-22.590941,-42.764541,12,10.90,2025/6/2,13:35:39,0.54,1026.51,0.62,9.59,-0.58,-0.02,-0.01,0.03,0
